article_id,annotator,node,ranges,tokens,label
,,,,Apoiado por todos certo,Fact
,,,,liberdade de movimento dentro dos países,Fact
,,,,Os tratados prevêem uma moção de desconfiança à Comissão,Fact
,,,,A nomeação de Diretores de Conteúdos pela Administração está sujeita a um voto positivo vinculativo do ERC,Fact
,,,,A legislação atual foi criada num quadro anterior à era da economia digital e a sua inadequação afeta a confiança dos cidadãos no sistema de proteção de dados pessoais e cria obstáculos às empresas,Fact
,,,,O dióxido de carbono facilita a fotossíntese nas plantas,Fact
,,,,Plataformas como o Google Notícias também terão que pagar para listar esse conteúdo e levar os visitantes ao respectivo site de mídia,Fact
,,,,não apenas,Fact
,,,,Alega que é dinheiro público,Fact
,,,,"Depois disso, toda a comunidade jornalística continua tratando a FIFA como uma entidade respeitada e seus campeonatos como os eventos mais inofensivos do mundo",Fact
,,,,O cenário regulatório é omisso quanto à intervenção da gestão,Fact
,,,,sempre haverá alguém que não é,Fact
,,,,O cidadão que pagou os cuidados de saúde recebeu uma parte das despesas reembolsadas no momento do IRS anual,Fact
,,,,Negociação on-line (Amazon),Fact
,,,,"tanto a morte do capitão-general, ocorrida nas Filipinas, quanto a viagem que se seguiu às Molucas ocorreu no Oceano Pacífico e não no Oceano Índico",Fact
,,,,Um vidro é uma substância amorfa.,Fact
,,,,O aumento da propriedade não é uma especificidade de Portugal nem uma peculiaridade cultural ou ideológica dos portugueses,Fact
,,,,o assento foi selado,Fact
,,,,faren W. H. chegou a publicar trabalhos conjuntos sem colocar Lawrence como coautor,Fact
,,,,avanços tecnológicos que trazem avanços cada dia mais caros,Fact
,,,,Definir o que dá direito ao exercício e título à profissão,Fact
,,,,"Em Portugal parámos nos 1,33%",Fact
,,,,No horizonte é um novo pavilhão,Fact
,,,,"Daquela época até o século 20, sua exploração não obedeceu às normas ambientais",Fact
,,,,Os teores e reservas de lítio são consistentes com os anteriormente identificados em Portugal na região de Barroso-Alvão,Fact
,,,,"transformando uma cultura organizacional hierárquica e vertical, o “estado silo”, em uma cultura organizacional participativa e colaborativa, o “estado plataforma”.",Fact
,,,,4.000 juízes e promotores demitidos,Fact
,,,,"Tanto quanto se sabe, não só o imóvel não foi vendido por um euro, como nem sequer foi vendido ao BES",Fact
,,,,"queixa-se ao mesmo tempo da deterioração do Serviço Nacional de Saúde (SNS), que ao mesmo tempo se agravou, sobretudo nas listas de espera operacionais",Fact
,,,,do lado espanhol existe uma capacidade de armazenamento de cerca de 100% do volume de afluências num ano médio,Fact
,,,,o número de passos e toques na bola,Fact
,,,,"Este ano, e sobretudo nas regiões mais quentes, as uvas atingiram a maturidade alcoólica muito cedo.",Fact
,,,,ainda pode ter variações finais,Fact
,,,,a mesma planta tem prazo para abrir antes do mês de outubro de 2017,Fact
,,,,No âmbito do OE 2019 a renegociação será retomada,Fact
,,,,examinado,Fact
,,,,varrer parte do chão,Fact
,,,,obter 30% das casas construídas,Fact
,,,,dá uma imagem territorial que difere daquela que apenas pinta o PIB per capita,Fact
,,,,"o déficit de investimento e mesmo de prestígio simbólico do conjunto de disciplinas que tradicionalmente chamamos de humanidades, é um processo que vem acontecendo há décadas, e que tem sido tranquilo e relativamente pacífico.",Fact
,,,,este tipo de contrato foi flexibilizado em 2003 na legislação trabalhista com a prorrogação do prazo,Fact
,,,,O Bloco de Esquerda dobrou sua votação em 2014,Fact
,,,,O preço da história pode ultrapassar US$ 400 milhões por temporada,Fact
,,,,"Europa desembolsou 75,7 bilhões de euros em ajuda, o equivalente a 57% da ajuda mundial",Fact
,,,,a legislação estabelece que: todos os monumentos têm o seu enquadramento paisagístico sujeito a uma proteção reforçada,Fact
,,,,somos o extremo oeste da europa,Fact
,,,,não votar,Fact
,,,,incorporar o conceito de regiões ultraperiféricas no artigo 349.º do Tratado sobre o Funcionamento da União Europeia,Fact
,,,,“Revolução” é um termo comum na literatura de direitos humanos,Fact
,,,,Nenhuma dessas previsões se concretizou.,Fact
,,,,"razoável, sistemática e multidisciplinar, numa articulação profundamente complexa e instável",Fact
,,,,"Primeiro, as pessoas com deficiência, como qualquer outra pessoa, têm o direito de praticar esportes",Fact
,,,,A Lei 48/90 consagrou o conceito de concorrência entre o SNS e os operadores privados e atribuiu ao Estado a responsabilidade de apoiar o setor privado nos cuidados de saúde,Fact
,,,,"O estado central, o governo local e o estado de bem-estar social são os pilares essenciais do antigo estado cliente do século XX",Fact
,,,,A referida reforma foi aprovada por 85% dos deputados do Parlamento da Catalunha (2005),Fact
,,,,"A Resolução n.º 1/2018 da Assembleia da República, aprovada pelo PS, PCP, PEV, BE e PAN, com abstinência do PSP e do CDS, ""recomenda ao Governo a contagem de todo o mandato com vista a progressão de carreira""",Fact
,,,,a eficácia depende de uma atitude exigente de todos e do apoio às pessoas mais vulneráveis,Fact
,,,,o preço da história pode ultrapassar US $ 400 milhões por temporada,Fact
,,,,80% dos que completam o 12º ano em ciências-humanidades continuam os seus estudos no ensino superior,Fact
,,,,"Durante estes anos, alguns portugueses tiveram uma relação próxima com Calouste, tendo publicado escritos sobre esse período.",Fact
,,,,Esses ativistas acreditam firmemente que os países ocidentais sozinhos ou principalmente foram responsáveis ​​​​pelo tráfico humano e escravidão por africanos.,Fact
,,,,"Tomei a iniciativa de escrever ao presidente da liga, Pedro Proença, e manifestar a nossa profunda preocupação",Fact
,,,,Políticas para promover a eletrificação,Fact
,,,,A utilização de profissionais com conhecimentos especializados permite ao público um acesso adequado a um panorama da obra de um autor nas suas várias dimensões.,Fact
,,,,Cabos e câmeras com conexões com o mundo exterior instalados pela empresa estatal de comunicações no apartamento de Khadija foram descobertos.,Fact
,,,,Agora a FCT pagará (quando pagar) os custos do contrato,Fact
,,,,A acusação é fraude fiscal,Fact
,,,,é um Patrimônio Mundial da UNESCO desde 1996,Fact
,,,,eles não merecem ser tratados com o respeito que dei a outros com quem discordei ou discordei,Fact
,,,,"às vezes muito tangíveis, principalmente em termos de empenho e dedicação para tornar possível o que nunca foi possível antes",Fact
,,,,Os nomes dos perpetradores dos massacres e seus nomes explicitamente declarados em praça pública são conhecidos,Fact
,,,,votou a favor de ambos os projetos em geral,Fact
,,,,Ter 30% das casas construídas,Fact
,,,,Não só o centro histórico de Coimbra é muito mais amplo,Fact
,,,,os últimos concursos foram realizados pelo então Instituto Português de Museus antes do final do século XX,Fact
,,,,"No momento, não são apenas as equipes que estão preocupadas",Fact
,,,,"Forças conservadoras e liberais nos últimos anos congelaram o status quo europeu, reduziram as mudanças ao mínimo e minaram a dimensão protetora da UE",Fact
,,,,"A Direção-Geral da Saúde “regula, dirige e coordena as atividades de promoção da saúde e prevenção de doenças”",Fact
,,,,Pode-se argumentar que Gulbenkian só viveu nos últimos 13 anos da sua vida em Portugal,Fact
,,,,programa de TV,Fact
,,,,"A Câmara Municipal de Lisboa apreciará não só uma proposta imobiliária de qualquer promotor, mas a proposta de outra entidade pública, que deve proteger o interesse público.",Fact
,,,,sua adoção por pequenos industriais ingleses e clientes domésticos,Fact
,,,,Pesquisas continuam apontando alto apoio ao novo governo,Fact
,,,,"Culpar as plataformas diretamente por qualquer coisa que alguém possa postar lá, as fará se adaptar para proteger seus próprios interesses",Fact
,,,,"roubou aos ""leões"" a liderança da 1ª liga",Fact
,,,,"o futuro está a ser construído lá fora, com a Europa a sair às ruas",Fact
,,,,"José Fonseca e Costa, após 11 anos em que os seus projetos foram sistematicamente rejeitados, só conseguiu filmar no mesmo ano em que os membros do júri foram eleitos democraticamente",Fact
,,,,Fernando Medina anunciou o cancelamento da obra,Fact
,,,,apenas 15% dos de cursos profissionalizantes chegam lá,Fact
,,,,Foi a 20 de janeiro de 1518 que Fernão de Magalhães partiu de Sevilha para Valladolid,Fact
,,,,é o garante da constitucionalidade da ação estatal,Fact
,,,,"Cento e trinta e três anos depois, as lutas dos trabalhadores não são mais o que eram.",Fact
,,,,em 2000 a Áustria estava isolada e,Fact
,,,,"A lista de portugueses que se destacaram nos últimos anos, da ciência à arte, do desporto aos negócios, do direito à política, da educação à inovação, é tão extensa",Fact
,,,,estradas desaparecidas,Fact
,,,,O risco estrutural permanece,Fact
,,,,"nos anos seguintes, esses investigadores estão na folha de pagamento",Fact
,,,,40% dos professores universitários trabalham com contratos a termo e uma grande parte destes são mulheres,Fact
,,,,"Na carreira geral, a mudança de posição salarial só ocorre após dez anos, correspondendo a 1 ponto por ano em cada ciclo de avaliação.",Fact
,,,,Desça nesta estação para transferir para a linha verde,Fact
,,,,A competição entre países no campo da ciência é acirrada,Fact
,,,,"a gigante do tabaco British American Tobacco declarou artificialmente parte dos lucros de uma subsidiária britânica, onde é isenta de impostos",Fact
,,,,O banco é desmantelado,Fact
,,,,Todas as audições são gravadas,Fact
,,,,"o próprio presidente não parece preocupado com isso, nem mesmo com os sinais evidentes de distanciamento do eleitorado tradicional do PSD",Fact
,,,,deterioração geral das condições de trabalho não foi evitada,Fact
,,,,"Steve Hackel, professor de história da Universidade da Califórnia, Riverside, e apoiador e promotor desse movimento, expressou dúvidas sobre essa ação da câmara municipal, pois foi decidida ""quase em segredo e sem debate"".",Fact
,,,,Eles obedecem a uma agenda internacionalmente exigente que remonta à década de 1990 e foi aperfeiçoada em 2001 na Conferência de Durban,Fact
,,,,o assunto vem sendo debatido publicamente há dois anos,Fact
,,,,O esporte escolar tem estimulado muitos novos atletas,Fact
,,,,"Após 30 meses de governança, ainda não há uma única universidade com pesquisador já empregado pelo ""Diploma para Estimular o Emprego Científico""",Fact
,,,,"ainda outros para monumentos aos velhos tempos deste cais, de fábricas, indústrias, armazéns, barcos, bacalhaueiros ou não, e trabalhadores, muitos trabalhadores",Fact
,,,,"Para 2019, as projeções já apontam para 1,7%",Fact
,,,,"A menos que você seja um grande sucesso de bilheteria em salas de tamanho compatível, se você trouxer um show do exterior, pode não ter muitas sessões",Fact
,,,,Apenas três das 15 universidades são chefiadas por um reitor,Fact
,,,,"Este ano, e sobretudo nas regiões mais quentes, as uvas atingiram a maturidade alcoólica muito cedo.",Fact
,,,,"As vítimas geralmente falam sobre abuso sexual apenas depois de longos anos sendo assombradas por condições depressivas associadas ao transtorno de estresse pós-traumático, o que em algum momento as leva a denunciá-lo.",Fact
,,,,seus motivos são inconcebíveis,Fact
,,,,A Austrália tem uma tradição esportiva muito importante,Fact
,,,,"Marx e Engels, mas também Ricardo, Keynes, Stuart Mill e Schumpeter previram o fim do capitalismo durante sua vida.",Fact
,,,,levou à estagnação dos salários e rendimentos das classes médias nos países ocidentais,Fact
,,,,este número não foi alcançado em nenhum dos anos,Fact
,,,,também vários problemas,Fact
,,,,"Pela primeira vez na história dos jogos, temos um legado esperado",Fact
,,,,"Desde então, três milhões de europeus e mais de dois milhões de pessoas em África receberam formação em competências digitais",Fact
,,,,"sobre o aquecimento global, um dos desafios que o mundo deve continuar a se preocupar, a situação continua a melhorar",Fact
,,,,O analfabetismo está diminuindo,Fact
,,,,"onde todos os players do setor estão democraticamente representados, dos distribuidores aos canais de televisão, das associações de produtores às associações de diretores",Fact
,,,,"Na ausência da desejada democracia participativa, o percurso participativo da rua oferece resultados mais rápidos - ainda que temporários e ilusórios",Fact
,,,,responsabilizar diretamente as plataformas por qualquer coisa que alguém possa postar nelas fará com que elas se adaptem para proteger seus próprios interesses,Fact
,,,,A Europa tem os meios para fazer avançar a justiça fiscal,Fact
,,,,agora estão de prontidão para perder tudo e têm que emigrar para escapar da miséria,Fact
,,,,300 mil portugueses e portugueses descendentes vivem no país,Fact
,,,,"No Porto, os 20 anos da inclusão do centro histórico como Património da Humanidade suscitaram o debate sobre os efeitos perversos do turismo de massas",Fact
,,,,o conflito em questão é interno à associação,Fact
,,,,é um local que segue os padrões exigidos para a habitação humana,Fact
,,,,Portugal já ratificou 84 convenções e um protocolo,Fact
,,,,tenta responder a uma necessidade nos territórios: A responsabilidade conjunta do Ministério da Cultura e das autarquias pela função de teatros municipais,Fact
,,,,audiência pública,Fact
,,,,ainda há muito o que fazer,Fact
,,,,publicou livros e textos de vários gêneros ou nenhum gênero discernível,Fact
,,,,estradas desaparecidas,Fact
,,,,Estamos neste momento a enfrentar projetos de lei na Assembleia da República que visam introduzir a residência alternativa como regime preferencial,Fact
,,,,Aconteceu,Fact
,,,,"no último comunicado do ICOM Portugal após audiência com o Ministro da Cultura, esta questão permanece em aberto",Fact
,,,,Este centro de arbitragem precisa de mais de cem casos por ano para ser autossustentável financeiramente,Fact
,,,,"No início de cada orçamento que lança, anuncia grandes investimentos públicos",Fact
,,,,falta de transparência de muitas das entidades envolvidas neste tipo de negociação,Fact
,,,,"Legislação de recuperação de ativos permite ""congelamento e confisco de instrumentos e produtos do crime""",Fact
,,,,"Desde meados do século passado, a CML nem sempre obrigou os novos edifícios a terem estacionamento próprio, com exceções que são mais importantes do que o cumprimento.",Fact
,,,,"que também foi chamado de ""relâmpago no céu azul"".",Fact
,,,,Esses processos permitem o monitoramento contínuo da evolução do(s) fenômeno(s) ou conjunto de fenômenos que estão sendo monitorados,Fact
,,,,foram pressionados a privatizar empresas e serviços em nome do modelo de mercado liberal durante as negociações de adesão,Fact
,,,,"Considerando a diversidade de povos, civilizações e culturas que se instalaram nas terras de Alcobaça no período pré-Cisterciense",Fact
,,,,a tua história,Fact
,,,,os critérios especificados são baseados em seu caráter excepcional em termos de direitos de propriedade intelectual,Fact
,,,,representativo da escala original do projeto Casa do Risco para a Praça do Rossio,Fact
,,,,uma lei que fortaleça o papel do Estado e esclareça sua relação com o setor privado e social,Fact
,,,,"A venda de dados privados é um negócio multimilionário que está sendo desenvolvido por empresas apelidadas de ""corretores de dados"".",Fact
,,,,"Uma vez que muitos deles não são suficientes para resolver o incumprimento da legislação europeia e os inevitáveis ​​custos de saúde, como tem acontecido em várias cidades europeias",Fact
,,,,Réveillon para dois milhões de pessoas na Praia de Copacabana,Fact
,,,,ataque terrorista,Fact
,,,,Inglês com 1132 em 135 países,Fact
,,,,mobilidade urbana (Uber),Fact
,,,,com multa pesada,Fact
,,,,"violência que estará presente, seja por causa dos agitadores, seja pela reação musculada das autoridades para confirmar o regime",Fact
,,,,Já foi tomado o cuidado de estender a entrada em vigor para 120 dias para não afetar as eleições europeias,Fact
,,,,Diferença que aumenta para incêndios progressivamente maiores até atingir (percentil 99) 8459 ha e 4385 ha respectivamente,Fact
,,,,muito mais claro neste momento devido às circunstâncias,Fact
,,,,"Em 2017, a gigante tecnológica Amazon teve vendas de 25 bilhões de euros na Europa",Fact
,,,,sem limitação do capital segurado,Fact
,,,,"em 2012 houve ""despesas efetivas"" e ""despesas efetivas""",Fact
,,,,"os partidos mais à esquerda do semicírculo parlamentar, PCP e BE, promovidos por projetos de lei",Fact
,,,,Brexit,Fact
,,,,sem os constrangimentos das regiões ultraperiféricas ou mesmo a dupla insularidade,Fact
,,,,desaparecimento de elementos construtivos,Fact
,,,,a revisão em 2009 reverteu esta mudança,Fact
,,,,Aumento de registos de .pt – no primeiro bimestre de 2019 são 25% superiores ao período homólogo de 2018,Fact
,,,,"A partir de 2000, foram concedidas bolsas de pós-doutorado",Fact
,,,,redução das importações de petróleo,Fact
,,,,O requisito de qualificação para engenheiros que assinam as isenções de responsabilidade é muito menor do que para médicos.,Fact
,,,,"São conhecidos os dados da UTAO (Unidade Técnica de Apoio ao Orçamento), o que deixa claro que o investimento público em 2018 ficou 1180 milhões de euros abaixo do previsto",Fact
,,,,"Nas unidades que contam com o benefício de execução prévia, a fiscalização, liquidação e cobrança de tributos só são efetivadas após a conclusão do inquérito judicial.",Fact
,,,,O coeficiente GINI (que analisa a distribuição da riqueza em um país) contradiz a retórica do governo Orbán,Fact
,,,,"Quando a moeda se valoriza, as exportações daquele país se tornam menos competitivas",Fact
,,,,Uma média de 170.000 portugueses visitam o Brasil todos os anos,Fact
,,,,sem alcançar a vitória,Fact
,,,,O aumento de capital para as empresas cotadas ocorre através da bolsa de valores,Fact
,,,,"é no estado sólido que a água assume uma configuração cristalina, não no líquido",Fact
,,,,"fala-se de má gestão, perdas de milhões, de compras que colocam em risco a poupança dos membros",Fact
,,,,O sistema de democracia britânico permite que o primeiro-ministro seja substituído pelo partido majoritário sem novas eleições,Fact
,,,,"O Departamento de Defesa dos EUA divulgou um importante documento The 5G Ecosystem: Risks & Opportunities for DoD, que alerta que a China pode dominar o ecossistema sem fio com 5G, da mesma forma que os EUA dominaram a última década com 4G",Fact
,,,,Messi,Fact
,,,,"significar um aumento exponencial de receita, especialmente nas bilheterias, que antes era impensável",Fact
,,,,foi escolhido como o idioma preferido por muitas ONGs e comunidades ecológicas e indígenas do planeta,Fact
,,,,"Os sindicatos são entidades de direito público, com inscrição obrigatória, junto dos poderes públicos, acumulando funções reguladoras com funções como representação e defesa de interesses profissionais.",Fact
,,,,"Dado o peso econômico do mercado inglês no mundo do futebol, principalmente quando se trata de salário e negociação de direitos de TV",Fact
,,,,Portugal cura mais de 2.000 pessoas por ano,Fact
,,,,"Reconheceu que a fronteira biológica entre macho e fêmea pode ser ambígua, começando com a genitália externa e terminando com os cromossomos e genes",Fact
,,,,uma competição só é atraente para os torcedores se houver incerteza sobre o resultado e a qualidade do jogo,Fact
,,,,trabalhe bem,Fact
,,,,Gigante da tecnologia Amazon faturou 25 bilhões de euros em receita na Europa,Fact
,,,,A esposa e as filhas do presidente eram as donas reais de um consórcio de três empresas panamenhas que exploravam a extração de ouro e prata.,Fact
,,,,1996 o desmantelamento e regionalização da estrutura vertical,Fact
,,,,"é exatamente isso que está acontecendo agora com a ajuda humanitária para (a) Moçambique de ""muitos homens e países""",Fact
,,,,"isso foi há cerca de um ano, quando surgiram problemas evidentes com a qualidade da água perto de Vila Velha de Ródão",Fact
,,,,emite uma porcentagem menor de CO2 do que os motores a gasolina,Fact
,,,,"Marielle, favelada do Axé, Cria de Maré como era definida, 38 anos, morreu ontem à noite lutando por tudo em que acreditava",Fact
,,,,a atividade das plataformas de aluguer online (Airbnb) permanece completamente desregulada,Fact
,,,,Os Jogos Olímpicos serão realizados no inverno e no início da primavera no hemisfério sul,Fact
,,,,"não conheço nenhum estudo consistente que mostre o quão caro é, nem qual a diferença para uma educação em outras áreas onde também há fuga de cérebros de pós-graduação (engenharia, arquitetura, enfermagem...)",Fact
,,,,"constitui a base conceptual de muitas constituições, incluindo a da República Portuguesa",Fact
,,,,Incêndios acima de 100 hectares representam cerca de 80% da área total queimada,Fact
,,,,"especialmente hoje, os consumidores procuram cada vez mais vinhos com menos álcool",Fact
,,,,a enorme oposição à sua participação em vários testes,Fact
,,,,A Câmara Municipal de Lisboa não apreciará facilmente uma oferta imobiliária de qualquer promotor,Fact
,,,,não tem uma estrutura estável,Fact
,,,,"O PDM 2012 foi um processo em que os mais importantes representantes da vida lisboeta e, claro, a imprensa participaram intensamente e os examinaram de perto.",Fact
,,,,"Artistas constroem suas criações pulando de um lugar para outro, em residências e salas de ensaio.",Fact
,,,,As reservas ainda são relativamente baixas,Fact
,,,,"já é a assembleia geral de 28 de março, onde todos os votos contam",Fact
,,,,85% das reclamações não resultam em processo,Fact
,,,,"A inflação em 2018 na Hungria foi de 2,9%",Fact
,,,,"O prémio do seguro ADSE não resulta dos riscos cobertos, mas sim da remuneração do trabalhador",Fact
,,,,taxas de juros em níveis historicamente baixos,Fact
,,,,temos uma segunda fronteira no Oceano Atlântico,Fact
,,,,o conflito atual é interno a um clube,Fact
,,,,Então o futebol é uma indústria muito diversificada,Fact
,,,,A acusação é fraude fiscal,Fact
,,,,"Em Fevereiro/Março, a costa moçambicana é regularmente atingida por ciclones mais ou menos severos.",Fact
,,,,a disponibilidade de horas de crédito para suporte e desenvolvimento de projetos,Fact
,,,,Não há Portugal B,Fact
,,,,desregulamentação,Fact
,,,,Somos um país pequeno,Fact
,,,,Uma das metas formuladas no PDM é o adensamento das áreas centrais da cidade,Fact
,,,,mais experiências,Fact
,,,,"Marx e Engels, mas também Ricardo, Keynes, Stuart Mill e Schumpeter previram o fim do capitalismo em sua vida.",Fact
,,,,Foi possível juntar estes jogadores,Fact
,,,,"a intenção ainda válida, mas cada vez mais improvável, da candidatura da Baixa ao Património Mundial",Fact
,,,,"é caro e exigente, nomeadamente na instalação e manutenção de redes de fibra óptica",Fact
,,,,"Concursos para professores universitários, para os quais os requisitos da ECDU à época não só previam um grande número de membros do júri (cinco a nove), mas sobretudo uma maioria de membros externos",Fact
,,,,"eles assinaram todos os novos contratos em meio a dúvidas de seu potencial físico ou esportivo, antes de iniciar esta nova fase de sucesso esportivo",Fact
,,,,Há lugares onde as scooters causam reações indesejadas quando as pessoas as jogam em rios ou lagos.,Fact
,,,,é aqui que as Filipinas e as Molucas se encontram,Fact
,,,,"Anuncia-se a entrada ""muito em breve no círculo legislativo""",Fact
,,,,"lei e ordem garantidas no esporte no futuro e penalidades ""Dói quem dói""",Fact
,,,,"Em um ano médio, somos capazes de armazenar menos de 20% da água que entra naturalmente na Bacia do Tejo",Fact
,,,,"escândalos subsequentes revelam como o setor financeiro, desregulado neoliberalmente, despejou em ""offshores"" para incentivar a fraude e evasão fiscal, corrupção, lavagem de dinheiro e crime organizado",Fact
,,,,Cerca de 36% dos passageiros que atualmente embarcam em Odivelas não prosseguem viagem a sul de Campo Grande,Fact
,,,,este número nunca foi alcançado em nenhum dos anos,Fact
,,,,"Quando ele entrou no governo em 2000, outros países da União Européia impuseram sanções menores à Áustria em protesto.",Fact
,,,,"Tanto no nosso país como no Médio Oriente, a paixão por este desporto é igualmente forte",Fact
,,,,319 jornalistas presos,Fact
,,,,investigado,Fact
,,,,as porcentagens indicadas são retiradas de resultados preliminares,Fact
,,,,em diferentes setores e atividades econômicas,Fact
,,,,acreditar no gradual desinteresse e alienação na política,Fact
,,,,É neste espírito que se fez o investimento da Federação Portuguesa de Surf,Fact
,,,,enxames em inúmeros talk shows,Fact
,,,,dirige-se a Eduardo Lourenço e Guilherme d'Oliveira Martins e a todos os que partilham a responsabilidade de educar a pensar no país,Fact
,,,,"muitos se identificam com sua insatisfação e continuam a vê-los como um dos ""nossos""",Fact
,,,,"não aceitam a riqueza material, espiritual e civilizacional que uma maior abertura à imigração lhes traria",Fact
,,,,"Messi, Nadal e agora Mourinho - é perseguição ou há algo mais por trás da busca do dinheiro português? - são apenas algumas das vítimas da implacável ""Hacienda"" espanhola",Fact
,,,,alargar as áreas prioritárias de intervenção para a educação,Fact
,,,,Os estatutos prevêem o processo de destituição do líder político,Fact
,,,,mesmo em construção são cerca de uma dúzia e meia de linhas circulares,Fact
,,,,"Uma, depois de 25 de abril de 1974 e consagrada na Constituição da República de 1976, que nos diz que há plena igualdade entre homens e mulheres no gozo e exercício dos direitos",Fact
,,,,investir e implementar a chamada indústria 4.0,Fact
,,,,"Estas férias esgotam as equipas, quase todas à beira de um colapso nervoso",Fact
,,,,decisão do Ministro dos Negócios Estrangeiros,Fact
,,,,A comunidade científica portuguesa está cada vez mais consciente dos benefícios da colaboração europeia,Fact
,,,,Uma rua arborizada pode baixar a temperatura em mais de cinco graus no verão,Fact
,,,,O direito a essas progressões está bem articulado na lei.,Fact
,,,,a luta contra o terrorismo,Fact
,,,,"Manuel Morais, ex-vice-presidente da Associação Sindical dos Profissionais de Polícia",Fact
,,,,ligado à futura linha circular de Campo Grande,Fact
,,,,Cabos e câmeras com conexões com o mundo exterior instalados pela empresa estatal de comunicações no apartamento de Khadija foram descobertos.,Fact
,,,,"Essa tendência foi interrompida no final da década de 1970 com a chegada dos ""retornados"".",Fact
,,,,"nesta área os últimos concursos foram realizados pelo então Instituto Português de Museus antes do final do século XX, há cerca de 20 anos",Fact
,,,,"em uma hierarquia esquemática, o primeiro lugar pertence à falta de recursos humanos",Fact
,,,,conseguiu pagar quase 0% de imposto,Fact
,,,,nesta área os últimos concursos foram realizados pelo então Instituto Português de Museus antes do final do século XX,Fact
,,,,"ainda existem muitas fragilidades estruturais na nossa estrutura económica, a dívida pública e privada ainda está a ser resolvida e ainda um número significativo de desempregados de longa duração, desempregados e situações de pobreza infantil e velhice",Fact
,,,,Cada vez mais gasto em educação profissional,Fact
,,,,"O mais próximo que chegou foi quando Frances McDormand, no final de seu discurso de agradecimento, pediu a todas as mulheres indicadas (a menos que eu esteja errado, apenas elas) que se levantassem e as exortou a usar seu poder de barganha para garantir que filmes futuros trabalha com foco em inclusão e diversidade, gênero e etnia, câmera frontal e traseira",Fact
,,,,Nas últimas eleições registou-se um aumento da afluência e votação em lista alheia a nenhum dos governos do Montepio,Fact
,,,,falta de definição de um programa,Fact
,,,,"Hoje, a comunidade científica, formada por crentes e não crentes, tende a favorecer o diálogo entre ciência e religião.",Fact
,,,,o medo tem séculos,Fact
,,,,Tal opção significaria expulsar milhares de pessoas do sistema de ciências no presente (o que realmente aconteceu) para garantir oportunidades para futuros doutorados.,Fact
,,,,"O crescimento desacelerou para 2,1% em 2018",Fact
,,,,"Além das contas de depósito, outras contas financeiras são cobertas",Fact
,,,,Há mais de 100 anos que sabemos que existe uma diáspora portuguesa pelo mundo,Fact
,,,,Não é a primeira vez que ele entra no governo,Fact
,,,,subsídio do governo apoiado por esforços fiscais e parafiscais do consumidor/contribuinte,Fact
,,,,A nomeação de diretores de conteúdo pela administração está sujeita a um voto positivo vinculativo do ERC,Fact
,,,,"Países da Europa Oriental na década de 1990, após o colapso do mundo comunista",Fact
,,,,com apenas oito câmeras,Fact
,,,,está se tornando cada vez mais uma ferramenta para a mobilidade,Fact
,,,,"Em 15 anos, mais de 500 mulheres foram assassinadas e mais de mil crianças e jovens ficaram órfãos",Fact
,,,,"No entanto, a renovação de muitos edifícios não resultou em um melhor acesso à habitação na cidade velha.",Fact
,,,,foi há cerca de um ano que surgiram problemas evidentes de qualidade da água perto de Vila Velha de Ródão,Fact
,,,,O judiciário obedece à ordem do regime,Fact
,,,,apenas uma em cada 17 escolas politécnicas é dirigida por uma mulher,Fact
,,,,desde 2008 temos sistemas de refrigeração para eventos ao ar livre,Fact
,,,,todos os atletas portugueses presentes qualificaram - e alcançaram as notas estabelecidas - para competir nos Jogos,Fact
,,,,pode localizar proteínas dentro de uma célula para estudar sua distribuição,Fact
,,,,impôs multas por descumprimento,Fact
,,,,"não conseguimos seguir esse caminho, mesmo quando há incentivos disponíveis",Fact
,,,,O maior projeto apoiado pelo fundo nasceu em Portugal e reúne pela primeira vez na Europa empresas de comunicação social de várias dimensões e dimensões,Fact
,,,,não depende mais do orçamento,Fact
,,,,"Foram descobertos cabos e câmeras com conexões para o exterior, instalados pela empresa estatal de comunicações no apartamento de Khadija.",Fact
,,,,"O exército silencia a imprensa e controla a gestão estatal, especialmente as petrolíferas",Fact
,,,,Foi possível juntar estes jogadores,Fact
,,,,A linha amarela continua existindo e se conecta à futura linha circular em Campo Grande,Fact
,,,,"Se o contrato for renovado por seis anos, a instituição deve abrir concurso público para contrato de carreira",Fact
,,,,o congelamento de carreiras e salários com queda acentuada do investimento público em transformação digital,Fact
,,,,"não querem rever a presidência das celebrações eucarísticas, das quais estão excluídos homens e mulheres casados",Fact
,,,,é impossível ter um carro,Fact
,,,,Anfitrião da Coleção Berardo,Fact
,,,,a existência de vários quartos,Fact
,,,,"A peixaria, a frutaria, a padaria, etc. permanecem vazias",Fact
,,,,"uma lei atribui aos deputados da república a responsabilidade pessoal directa, com base no princípio da isenção, no cumprimento de uma tarefa - perguntar e concluir - particularmente exigente",Fact
,,,,ser escolhas diferentes,Fact
,,,,estes tinham essencialmente chegado a zero,Fact
,,,,"""Revolução"" é um termo frequente na literatura de direitos humanos",Fact
,,,,Muitos outros simplesmente não têm a oportunidade de relatar,Fact
,,,,a legislação permite que os municípios definam seus próprios regulamentos e garante que os PDMs joguem fora as árvores de alinhamento para a estrutura ecológica e plano de área,Fact
,,,,contribuir com o seu trabalho para que as suas instituições continuem a receber excelentes avaliações e o financiamento associado,Fact
